ID,2023-04-05,2023-04-06,2023-04-07,2023-04-08,2023-04-09,2023-04-10,2023-04-11,2023-04-12,2023-04-13,2023-04-14,2023-04-15,2023-04-16,2023-04-17,2023-04-18,2023-04-19,2023-04-20,2023-04-21,2023-04-22,2023-04-23,2023-04-24,2023-04-25
2524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2526,1,3,4,5,5,5,5,6,6,6,6,7,7,7,7,8,8,8,9,9,9
2527,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2
2528,12,19,23,26,27,28,29,30,31,32,33,34,35,35,37,38,39,40,41,42,43
2529,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2
2530,1,2,3,3,3,4,4,4,4,4,4,5,5,5,5,5,5,6,6,6,6
2531,2,5,6,7,7,8,8,8,9,9,9,10,10,10,11,11,11,12,12,12,13
2532,2,2,3,3,3,3,3,4,4,4,4,4,4,4,4,4,5,5,5,5,5
2533,17,23,28,30,30,29,29,29,30,31,32,32,31,31,31,32,33,33,33,33,33
2534,87,74,59,54,54,56,58,57,55,52,50,50,52,53,53,51,48,46,46,48,50
2535,2,4,4,5,5,5,6,6,6,6,7,7,7,7,8,8,8,8,8,9,9
2536,161,137,132,131,134,132,126,120,115,114,115,118,118,114,108,104,103,105,107,108,104
2537,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2538,2,5,7,7,8,8,9,9,9,10,10,11,11,11,12,12,12,13,13,14,14
2539,7,20,27,31,33,34,36,38,39,42,43,44,45,47,49,51,53,55,56,58,60
2540,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4
2541,2,6,9,10,11,11,12,12,13,13,14,14,15,15,16,17,17,18,18,19,19
2542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2543,9,7,6,6,6,6,6,5,5,5,5,5,5,5,5,4,4,4,4,5,5
2544,0,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2
2545,1,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,5,5
2546,1,2,3,4,4,4,5,5,5,5,5,6,6,6,6,6,7,7,7,7,7
2547,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2
2548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
2549,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2550,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2
2551,1,3,5,5,6,6,6,7,7,7,7,8,8,8,8,9,9,9,10,10,10
2552,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2
2553,5,9,12,13,14,15,16,16,17,18,18,19,19,20,21,21,22,23,23,24,25
2554,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3
2555,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
2556,3,8,11,13,13,14,15,15,16,17,17,18,18,19,20,20,21,22,22,23,24
2557,0,1,1,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3
2558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2559,1,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,4,5,5,5,5
2560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2563,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2
2564,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2566,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3
2567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2569,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
2570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2571,3,7,9,11,11,12,12,13,14,14,15,15,16,16,17,17,18,19,19,20,20
2572,1,2,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4
2573,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2576,11,8,6,5,5,5,5,5,5,4,4,4,5,5,5,4,4,4,4,4,4
2577,102,78,65,62,63,63,61,57,53,51,51,53,54,53,50,46,44,44,46,47,47
2578,48,33,16,11,11,12,14,14,12,10,9,8,10,11,12,10,8,7,6,8,9
2579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2580,62,54,43,39,39,39,40,40,39,37,35,35,36,37,37,36,34,33,33,34,35
2581,2,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4
2582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2583,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2584,3,4,5,5,6,6,6,6,6,6,7,7,7,7,7,7,7,8,8,8,8
2585,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2590,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3
2591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2594,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
2597,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
2598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2606,8,7,7,6,6,7,7,7,7,7,6,6,7,7,7,7,6,6,6,7,7
2607,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
2608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2614,6,10,13,14,15,16,16,17,17,18,19,19,20,20,21,22,22,23,24,24,25
2615,2,2,2,1,1,2,2,2,1,1,1,1,1,2,2,1,1,1,1,1,1
2616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2619,67,55,41,37,37,39,40,39,37,34,33,33,35,36,36,34,31,30,30,32,33
2620,2,4,5,5,5,5,6,6,6,6,6,7,7,7,7,8,8,8,8,8,9
2621,4,6,8,9,9,9,10,10,10,11,11,12,12,12,13,13,13,14,14,15,15
2622,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6
2623,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3
2624,17,16,15,14,14,15,15,15,14,14,14,14,14,14,14,14,14,13,13,13,13
2625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2627,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2628,1,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,5
2629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2630,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2631,182,183,179,176,176,176,176,177,176,174,172,171,172,171,172,171,170,168,167,167,167
2632,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3
2633,0,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2634,1,2,2,3,3,3,3,3,3,4,4,4,4,4,4,4,5,5,5,5,5
2635,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4
2636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2637,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
2639,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2643,1,2,2,3,3,3,3,3,3,4,4,4,4,4,4,4,5,5,5,5,5
2644,0,1,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3
2645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2648,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2
2649,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2651,1,2,3,3,3,3,4,4,4,4,4,4,4,5,5,5,5,5,5,5,6
2652,1,2,3,3,3,3,4,4,4,4,4,4,4,4,5,5,5,5,5,5,6
2653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2654,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2657,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0
2658,4,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
2660,18,18,17,17,17,17,17,17,17,17,16,16,16,16,16,16,16,16,16,16,16
2661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2662,0,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3
2663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2664,22,21,20,20,20,20,21,21,21,20,20,20,20,21,21,20,20,20,20,20,21
2665,22,19,16,16,16,16,16,16,15,14,14,14,15,15,14,14,13,13,13,13,14
2666,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
2667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2668,1,2,3,3,3,3,3,3,4,4,4,4,4,4,5,5,5,5,5,5,6
2669,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2670,34,32,28,27,27,28,28,28,27,26,26,26,26,27,26,26,25,25,25,25,25
2671,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2672,5,5,4,4,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6
2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2674,0,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2675,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3
2676,13,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,10,10,10,10,10
2677,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2678,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2681,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2682,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
2683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2684,1,4,5,5,6,6,6,7,7,7,8,8,8,8,9,9,9,10,10,10,11
2685,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2686,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2
2687,8,12,15,16,16,16,15,16,16,17,17,17,17,16,16,17,18,18,18,18,17
2688,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2
2689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2690,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
2691,35,32,29,27,27,28,29,29,28,27,27,27,28,28,29,28,27,27,27,28,28
2692,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2693,68,65,60,58,58,58,59,59,58,57,56,56,57,57,57,56,55,54,54,55,56
2694,0,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4
2695,42,39,38,38,38,37,36,35,34,34,34,34,33,33,32,31,31,31,31,31,30
2696,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
2698,1,2,3,4,4,4,4,5,5,5,5,5,6,6,6,6,6,7,7,7,7
2699,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2700,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2702,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2704,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2
2705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2707,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3
2708,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2713,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2714,1,3,4,5,5,5,6,6,6,7,7,7,7,7,8,8,8,8,9,9,9
2715,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
2716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2717,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
2718,8,19,26,30,31,33,35,36,38,40,41,42,43,44,47,48,50,52,53,55,56
2719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
2720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2722,9,7,4,3,3,3,3,3,3,3,2,2,3,3,3,3,2,2,2,2,2
2723,9,6,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,2,3,3,3
2724,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2725,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2726,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2727,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2728,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2
2729,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2730,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2
2731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2733,6,4,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
2734,1,2,3,3,3,3,3,3,4,4,4,4,4,4,4,5,5,5,5,5,5
2735,183,168,149,142,144,147,151,151,147,143,140,141,145,148,149,146,141,139,140,144,147
2736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2737,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2
2738,16,18,18,18,19,19,20,20,20,20,20,21,21,21,22,22,22,23,23,23,24
2739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2740,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2741,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2745,14,18,20,21,21,22,22,23,23,24,24,25,25,25,26,27,27,28,28,29,29
2746,75,83,89,91,91,90,89,89,90,91,91,91,89,88,89,90,91,91,90,89,89
2747,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2749,34,32,32,32,33,32,32,31,31,31,31,31,31,30,30,29,29,29,29,29,29
2750,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2752,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2753,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2754,1,2,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,5,5,5,5
2755,16,13,12,12,12,12,11,11,10,10,10,10,11,10,10,9,9,9,9,10,9
2756,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3
2757,37,44,48,50,52,53,54,55,56,58,58,59,60,61,63,64,65,66,67,68,70
2758,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
2759,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2760,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2761,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12
2762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
2763,15,11,7,6,6,6,6,6,6,5,5,5,5,6,6,5,5,4,4,5,5
2764,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2765,4,4,4,3,4,4,4,4,4,3,3,3,3,3,4,3,3,3,3,3,3
2766,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2767,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2768,31,33,34,35,35,35,35,36,36,36,36,37,37,37,37,37,38,38,38,38,38
2769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2770,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2771,14,12,9,8,8,9,9,9,8,8,8,8,8,8,8,8,7,7,7,7,8
2772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2773,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2774,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
2775,79,81,82,82,83,83,82,82,82,82,82,83,83,82,82,82,82,82,82,82,82
2776,28,27,29,29,30,29,28,28,27,28,28,28,28,27,26,26,27,27,27,27,26
2777,18,16,18,19,19,19,17,17,16,16,17,18,17,16,15,15,15,16,16,16,15
2778,21,15,9,7,7,8,8,8,7,6,6,6,6,7,7,6,5,5,5,5,6
2779,118,125,148,157,158,152,142,139,140,145,148,148,143,135,132,133,137,141,141,137,130
2780,138,109,86,78,79,81,81,78,73,69,67,69,71,72,70,66,62,60,61,64,66
2781,66,77,90,94,94,92,88,88,90,93,94,93,91,87,87,89,91,93,92,89,87
2782,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2783,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2784,2,2,3,3,4,4,4,4,4,4,4,5,5,5,5,5,5,5,6,6,6
2785,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6
2786,7,8,8,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,11,11,11
2787,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2788,58,61,64,65,66,66,66,66,67,67,67,68,68,68,68,69,69,70,70,70,70
2789,78,79,77,77,78,79,81,82,81,81,80,81,83,84,85,85,85,85,85,87,89
2790,38,39,38,38,38,38,38,38,38,38,38,38,38,37,37,37,37,37,37,37,37
2791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2793,28,24,19,17,17,18,19,19,18,17,16,16,17,18,18,17,16,16,16,16,17
2794,4,6,8,8,9,9,10,10,10,11,11,11,12,12,13,13,13,14,14,14,15
2795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2796,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6
2797,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3
2798,26,24,21,20,21,21,22,22,21,21,20,20,21,21,21,21,20,20,20,21,21
2799,19,16,13,12,12,12,13,13,12,12,11,11,12,12,12,12,11,11,11,11,12
2800,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2801,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2802,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2803,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2804,67,62,59,57,58,58,57,57,56,55,54,54,55,55,54,53,52,52,52,52,52
2805,9,7,7,7,7,7,7,6,6,6,6,6,6,6,5,5,5,5,5,5,5
2806,2,3,3,3,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,6,6
2807,34,30,25,23,23,24,25,25,24,23,22,22,23,24,24,23,22,21,21,22,23
2808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2809,4,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,2,2,2,2,3
2810,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2811,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2812,5,9,11,12,13,14,14,15,15,16,16,17,17,18,18,19,19,20,21,21,22
2813,9,15,18,20,21,22,23,24,25,26,27,28,28,29,30,31,32,33,34,35,36
2814,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2815,8,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10
2816,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
2817,13,12,10,9,9,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9
2818,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2819,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
2820,22,22,21,21,21,21,21,20,20,20,20,20,20,20,20,20,19,19,19,19,19
2821,26,25,24,24,24,24,25,25,24,24,24,24,25,25,25,25,24,24,24,25,25
2822,59,50,41,37,37,38,39,38,37,35,34,34,35,36,36,34,33,31,32,33,34
2823,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2
2824,21,16,11,9,9,10,10,10,10,9,8,8,9,10,10,9,8,8,8,8,9
2825,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4
2826,8,10,12,13,13,14,14,15,15,16,16,16,17,17,18,18,18,19,19,20,20
2827,19,18,15,15,15,15,15,15,15,14,14,14,14,14,15,14,14,13,13,14,14
2828,3,4,5,5,6,6,6,7,7,7,7,7,8,8,8,8,9,9,9,9,10
2829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2830,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
